82654802	16
282222572	16
290905795	16
1008212	15
338302293	15
322869392	14
126316684	14
3134727	14
327894018	14
396950782	14
381641615	14
393177802	14
40409597	13
67763352	13
455127247	13
100383010	13
266550914	13
134689837	12
288167226	12
134908240	12
53532829	11
89894315	11
402077109	11
287487331	11
277098942	11
75065441	11
126386850	11
81537143	10
122979583	10
95079794	10
345426568	10
71697045	10
344840145	9
311366623	9
307896404	9
84821434	9
46395171	9
384505336	9
426715642	9
108666337	9
391082562	9
85378143	9
379495937	9
390889518	9
290643196	9
295789150	9
17564325	9
97099065	9
384457965	9
381646940	9
261005421	8
350980321	8
395680109	8
356904849	8
52614067	8
106745332	8
373123352	8
311152190	8
353247907	8
470873381	8
101326115	8
85982320	8
572018305	8
64100264	8
345263836	8
113903843	8
246815185	8
34665874	8
368888213	7
256287700	7
300947377	7
345664139	7
65559803	7
42455556	7
123517146	7
99786676	7
40199945	7
3753092	7
587247337	7
321914791	7
116119519	7
116385507	7
295050553	7
302467883	7
135657742	7
49466875	7
271031225	7
335787741	7
318217034	7
354878330	7
18426574	7
96625633	7
8003144	7
61757590	7
63325174	7
410563082	7
72536640	6
289429834	6
594315218	6
269144154	6
284518084	6
3830789	6
435895792	6
299240830	6
444942014	6
454091429	6
428820188	6
50637621	6
430069156	6
10163451	6
270285788	6
263393838	6
82692118	6
121315839	6
115322211	6
261964785	6
269946294	6
114715149	6
84854430	6
390657233	6
50411400	6
285364105	6
71684024	6
246406539	6
353221662	6
323578932	6
512614569	6
56015047	6
451033267	6
454259907	6
16516500	6
1435787	5
84538160	5
88410170	5
481268213	5
329590853	5
63919751	5
39117797	5
61835125	5
379437245	5
389471535	5
111859861	5
394754627	5
3415436	5
266160235	5
17522442	5
79390544	5
419961571	5
135797448	5
52739113	5
345290833	5
291135408	5
575366652	5
128111699	5
273130735	5
412771389	5
292670631	5
416884406	5
136809733	5
508317250	5
312654867	5
568226637	5
61980819	5
413007448	5
294246964	5
301651459	5
281094690	5
53995210	5
71901799	5
260177904	4
344557527	4
345799284	4
354118538	4
61966222	4
505508144	4
378837104	4
415804192	4
548112396	4
589336350	4
113206785	4
83281482	4
339658751	4
541069743	4
345723195	4
396718601	4
284147939	4
71068622	4
74801459	4
88262860	4
113270583	4
37835383	4
105700074	4
119382486	4
318782432	4
116059859	4
432228745	4
562288109	4
482857497	4
134942714	4
39491319	4
284081147	4
394592176	4
379114462	4
104810047	4
96445949	4
265504912	4
46892501	4
326864707	4
339923648	4
323282142	4
328264290	4
416416717	4
327994970	4
88927362	4
251121159	4
274154424	3
58570421	3
509618333	3
514377933	3
263369479	3
131724134	3
404385352	3
286198490	3
318383729	3
121441815	3
263398545	3
126693272	3
549154240	3
258835460	3
307527024	3
108044438	3
477386644	3
45286598	3
39826600	3
55694810	3
30476594	3
65934649	3
415042355	3
358812694	3
60980114	3
80451264	3
74045101	3
499191791	3
509046359	3
45249898	3
380196827	3
253210581	3
62646945	3
291178583	3
52420823	3
136088370	3
484954716	3
305709110	3
346435690	3
39396732	3
310349389	3
283244809	3
483815458	3
77993696	3
425378050	3
119312805	3
87166997	3
231005	3
320362481	3
546344161	3
317851801	3
10859974	3
128371790	3
494790798	3
313840245	3
124816814	3
9782302	3
109456781	3
107014345	3
130099358	3
74108595	2
127955355	2
279163163	2
326065380	2
430866811	2
582381676	2
415069	2
274961171	2
7017009	2
36034146	2
255222597	2
50034052	2
308003881	2
28578903	2
288862215	2
406127429	2
94632082	2
322153153	2
593820082	2
335751247	2
100008896	2
324830429	2
40620792	2
50790647	2
37372425	2
533904046	2
130169798	2
318970953	2
303830064	2
345618226	2
273658613	2
95056644	2
118125362	2
95835684	2
262188206	2
128426133	2
358391994	2
80783927	2
369884884	2
61547720	2
134620425	2
252680956	2
104986958	2
114964816	2
56747525	2
132478057	2
467849221	2
273160984	2
102128576	2
46434424	2
16880683	2
340649833	2
89945349	2
60660251	2
246645826	2
339706409	2
2598085	2
132384375	2
495119459	2
48845724	2
51502081	2
44713842	2
440741406	2
293753553	2
488632201	2
113956306	2
467691416	2
134939160	2
50097372	2
105820973	2
41109053	2
116989422	2
339221431	2
537027568	2
105094688	1
311741293	1
105010176	1
263725982	1
302076771	1
364861886	1
406103916	1
555725547	1
406384306	1
327521989	1
568265027	1
9562490	1
35802960	1
105001690	1
295412273	1
284925125	1
312201107	1
104303417	1
316340707	1
39108437	1
89630214	1
77866561	1
379961355	1
59130904	1
393947135	1
551258	1
198569	1
358693966	1
32750815	1
365686009	1
62534972	1
576753839	1
346771188	1
52645076	1
252706507	1
77554152	1
413239427	1
69504690	1
424540781	1
99250125	1
288197981	1
499982932	1
